X,Y,Label
410491.8552,2738275.529,0
389168.5927,2665444.107,0
425006.4412,2670407.247,0
439915.0048,2718605.514,0
430290.568,2684132.895,0
435592.0476,2702827.993,0
438928.1966,2736387.468,0
429600.2033,2668667.967,0
433056.9398,2630405.412,0
448798.0776,2754981.635,0
415351.1616,2699546.042,0
409294.9019,2629774.981,0
395886.4403,2734792.645,0
423752.2818,2791383.005,0
439193.232,2725712.794,0
414790.6352,2736712.26,0
375924.4743,2706630.364,0
418265.5259,2719559.349,0
415139.8121,2769724.682,0
408515.4835,2609509.006,0
416071.5752,2714277.597,0
419096.1432,2715401.549,0
375301.1761,2770481.783,0
393726.8139,2783458.731,0
397136.9724,2731960.99,0
385440.5354,2725668.89,0
378139.7679,2684603.783,0
432895.9308,2734506.264,0
380952.5539,2680487.736,0
412302.0943,2765939.306,0
422963.184,2743332.918,0
440542.7341,2701360.407,0
411299.4583,2625977.801,0
404264.4085,2765201.578,0
392702.4778,2758370.145,0
421339.1481,2618468.07,0
418496.4761,2660638.501,0
377556.2249,2763318.041,0
376008.8507,2764756.599,0
447576.2337,2618509.398,0
399943.4975,2716997.061,0
407722.8417,2603159.276,0
400528.8541,2701564.368,0
435206.7845,2707370.213,0
397892.0489,2742080.003,0
410674.6718,2680757.717,0
432770.0933,2649077.067,0
446421.9065,2754861.399,0
404769.9157,2613623.504,0
425169.0992,2653611.619,0
387799.9205,2749357.185,0
409031.8862,2657709.969,0
411758.4467,2688261.006,0
439122.8989,2646353.8,0
438155.6525,2694520.123,0
391245.08,2611441.616,0
419022.6369,2635149.72,0
383345.1424,2633802.407,0
410592.2863,2628112.653,0
419238.484,2606210.072,0
414233.045,2750099.939,0
426351.7226,2748544.746,0
408967.1211,2771648.022,0
374827.5286,2652825.685,0
396059.9198,2692797.002,0
414401.7085,2657022.032,0
410909.3212,2752200.54,0
384647.3592,2670266.036,0
386386.4501,2769616.277,0
380014.7897,2604232.851,0
387023.4855,2725399.467,0
386414.6557,2683901.591,0
411480.5577,2648379.794,0
416309.0952,2768774.013,0
380242.9645,2619447.34,0
407792.496,2601872.387,0
432303.792,2664372.193,0
413465.1791,2769716.217,0
431399.8502,2756448.31,0
424994.0288,2682826.431,0
436779.5716,2701100.934,0
426326.3757,2669280.003,0
376666.3251,2609647.432,0
417523.2931,2637438.055,0
431507.4368,2635119.681,0
423764.3953,2611656.21,0
418024.2088,2731816.168,0
444227.4803,2669793.868,0
432534.5867,2634631.43,0
400864.7137,2655844.992,0
430105.9114,2762739.555,0
396752.2582,2605694.786,0
434394.1288,2717050.844,0
398825.9842,2762129.274,0
448532.7713,2780883.931,0
384885.1676,2750165.714,0
394441.3888,2756652.148,0
410450.9956,2645676.752,0
435822.2691,2737091.651,0
424779.5388,2665605.607,0
444462.5809,2652490.948,0
442492.5127,2763251.279,0
438247.0012,2690980.178,0
382827.9492,2679687.012,0
437420.4905,2650290.03,0
378867.6076,2623720.887,0
433505.3672,2675056.443,0
415964.3889,2626757.171,0
438397.4273,2763646.365,0
386964.7876,2739645.445,0
391139.388,2718251.865,0
386926.163,2728438.682,0
421669.7363,2726421.516,0
419245.6921,2694266.728,0
400121.6643,2644504.289,0
393708.2106,2616001.356,0
418901.3937,2683362.892,0
393336.4693,2684841.831,0
406798.1864,2713275.245,0
390609.9271,2788605.975,0
402021.0995,2721991.204,0
440401.8986,2685738.42,0
448004.7578,2696878.515,0
379245.9677,2643036.657,0
440433.5103,2601207.51,0
382590.3457,2630775.323,0
387833.8746,2654191.502,0
392014.0843,2727954.941,0
405792.0401,2608750.219,0
442763.844,2774302.972,0
