X,Y,Label
435798.663,2728432.453,0
426413.3239,2670402.757,0
425068.918,2751942.85,0
430965.2778,2692573.744,0
436293.1677,2658473.423,0
384115.1876,2711906.644,0
438733.2126,2770803.43,0
400653.0662,2619928.656,0
390190.8221,2764138.754,0
433427.0871,2681743.023,0
425799.2303,2665445.998,0
409132.98,2649125.264,0
418754.9805,2723328.63,0
398059.8132,2766447.559,0
423147.2209,2785701.331,0
393710.2442,2600186.364,0
403583.4366,2699007.173,0
390667.6766,2675315.265,0
429534.8934,2741637.454,0
422783.526,2790174.43,0
378959.0569,2644257.253,0
406998.0456,2768990.639,0
433245.6283,2617084.116,0
387629.2698,2774496.164,0
438397.9705,2655329.563,0
413091.7694,2696823.91,0
381359.5897,2778947.118,0
430257.3563,2643958.982,0
394174.8008,2693537.386,0
397236.7305,2601682.59,0
411443.4471,2681922.075,0
400793.837,2658004.757,0
417381.2218,2665873.328,0
378215.6182,2657324.506,0
424701.1048,2759259.228,0
415901.5883,2623905.805,0
382648.0328,2645449.545,0
407160.864,2747759.036,0
401491.0552,2669340.754,0
382515.8125,2674924.149,0
437940.4173,2750024.759,0
443519.294,2627889.923,0
378544.2349,2658475.897,0
387629.7141,2781360.331,0
416612.0056,2638674.286,0
444342.5898,2733216.864,0
415922.88,2750554.481,0
446692.499,2776518.764,0
383846.7665,2710793.34,0
405334.4704,2663551.481,0
402531.9408,2724895.556,0
399798.3533,2792474.666,0
440854.872,2758445.89,0
391597.5581,2715229.341,0
429831.4554,2754490.826,0
410429.7076,2692636.892,0
407858.03,2769991.131,0
387991.7221,2751932.345,0
441036.4695,2685087.466,0
427707.9595,2608774.116,0
407295.7095,2681030.732,0
447625.3345,2601382.764,0
416723.6932,2648175.486,0
419196.1441,2605321.713,0
432376.4097,2617792.831,0
430093.9912,2628187.939,0
439138.586,2618534.777,0
403475.3818,2765922.242,0
399998.5193,2624644.507,0
430933.3585,2711743.88,0
439762.9086,2630482.01,0
433394.7814,2715218.577,0
396636.9589,2664345.352,0
436140.941,2769394.076,0
442044.051,2600728.841,0
440072.8175,2751929.192,0
435098.4662,2716494.257,0
387117.5399,2774678.8,0
413636.8373,2753798.81,0
375054.5062,2662259.379,0
441086.0913,2694709.329,0
406384.4234,2790164.62,0
376937.3123,2760843.868,0
423152.3077,2730814.511,0
417649.6734,2655230.769,0
420299.8834,2733167.649,0
421000.693,2729025.221,0
399419.0438,2635602.988,0
393962.7804,2678783.897,0
438503.1203,2659069.757,0
416687.316,2606793.676,0
385269.3018,2729010.702,0
424507.1466,2716557.88,0
416187.2809,2606518.577,0
417902.5409,2689201.63,0
448029.3731,2600021.48,0
437994.5387,2605180.184,0
424195.6443,2690621.123,0
427509.2838,2639201.495,0
430737.7295,2627513.343,0
427091.8151,2636603.976,0
411303.6526,2762747.917,0
389694.0653,2769485.599,0
426449.3341,2676746.653,0
436810.2365,2698181.148,0
431275.3707,2686259.858,0
399439.3264,2785597.611,0
436308.2788,2609379.767,0
388399.071,2662165.909,0
397952.1543,2764698.201,0
391256.422,2788083.878,0
385758.9658,2689171.65,0
408595.9777,2667955.76,0
444384.9158,2757809.344,0
445838.1066,2674756.033,0
374979.0763,2765371.072,0
374231.6893,2722382.85,0
431558.5636,2770029.234,0
415069.7241,2728196.82,0
375867.8954,2765481.714,0
402941.468,2726434.206,0
409102.0809,2601491.422,0
414157.611,2619906.579,0
387858.7012,2687451.12,0
419429.7374,2686508.913,0
374721.9288,2642582.013,0
436912.4028,2772042.431,0
436061.6096,2656898.707,0
405483.2261,2704233.206,0
429302.2865,2654414.223,0
