X,Y,Label
383718.7685,2765644.351,0
412249.1397,2663750.284,0
433641.1197,2779440.441,0
426526.2725,2705750.627,0
399992.5257,2766151.198,0
387512.0373,2655702.344,0
413749.031,2763699.884,0
410136.7672,2670090.837,0
448630.9474,2740809.486,0
381058.9668,2658335.25,0
376485.3913,2616401.013,0
389695.0017,2649077.223,0
380359.1632,2765136.359,0
398033.1415,2671771.291,0
378230.3433,2683071.947,0
432705.9309,2767830.961,0
440950.1054,2608933.142,0
400846.4553,2713025.994,0
444503.4368,2772078.698,0
408777.7829,2614673.358,0
446677.7863,2659322.697,0
409893.0867,2677960.828,0
443534.3213,2610721.232,0
436109.6301,2652213.025,0
401534.2521,2611939.492,0
390950.7967,2714565.905,0
414648.228,2658485.902,0
423547.6805,2737213.278,0
403786.5536,2747851.953,0
398810.9404,2761834.925,0
427100.23,2698133.565,0
421532.225,2705229.692,0
423431.1296,2634483.004,0
373486.8159,2688840.362,0
400283.5834,2677553.145,0
414680.356,2738667.104,0
394047.4775,2756958.436,0
418053.0555,2654335.295,0
393637.0068,2691287.779,0
400364.7973,2688535.136,0
425816.7298,2739239.429,0
388925.2042,2669349.616,0
437155.6897,2658994.439,0
405044.9505,2672628.361,0
437122.2019,2758163.807,0
393385.5729,2752908.373,0
415016.6881,2746420.13,0
418177.9263,2772060.336,0
447046.1189,2722769.085,0
426251.4475,2681037.66,0
385350.5151,2754073.984,0
398432.7167,2739245.764,0
387402.6768,2781699.278,0
436927.3844,2679279.974,0
393838.0756,2724018.681,0
444880.2994,2744405.942,0
439291.0352,2772896.374,0
414378.3826,2659736.266,0
438866.6045,2768449.47,0
394124.7432,2719572.305,0
389308.8664,2752778.036,0
382327.4811,2762296.052,0
428647.5944,2685091.651,0
400252.6612,2697730.196,0
398605.3984,2639882.231,0
419497.5297,2781118.69,0
416159.7609,2653020.571,0
442371.1696,2690461.428,0
411348.6576,2773620.584,0
391245.4654,2682095.931,0
425369.346,2619352.531,0
388496.2446,2769244.675,0
393840.447,2687389.199,0
397996.9143,2642721.566,0
433255.7707,2615728.872,0
400832.9163,2607632.639,0
383768.5041,2648309.703,0
444571.7806,2778070.453,0
436239.0751,2664125.9,0
394176.7611,2635708.983,0
421367.5801,2695283.708,0
398540.8644,2672583.655,0
406161.169,2630052.336,0
382295.953,2672633.519,0
395397.785,2766620.328,0
443239.5794,2732179.376,0
409658.6942,2642991.455,0
376158.7952,2618865.966,0
386532.7457,2672216.426,0
410071.4217,2676762.607,0
416969.8478,2665570.352,0
404197.7903,2679258.402,0
399260.6459,2675433.529,0
383182.5332,2630828.375,0
422809.27,2611410.321,0
436049.7024,2787504.775,0
408755.5129,2625804.039,0
380408.2314,2699909.743,0
407154.7026,2694355.415,0
446310.2773,2694585.21,0
433797.2287,2733574.532,0
427124.506,2617358.735,0
383997.2229,2638930.758,0
427327.5086,2630497.339,0
424672.0244,2613088.593,0
373814.9518,2731617.113,0
406015.4103,2617445.241,0
375507.5513,2675111.253,0
383239.9203,2733338.165,0
377347.315,2689338.538,0
448304.0151,2686270.952,0
393590.7851,2726480.151,0
418813.6249,2717070.134,0
428494.1939,2655698.697,0
394044.3899,2693607.879,0
420794.0526,2713316.36,0
377360.4327,2655134.224,0
419038.5202,2693202.231,0
379681.3007,2788562.601,0
375342.8533,2610745.377,0
441012.2912,2775140.603,0
440913.3747,2671125.712,0
384419.1372,2652398.317,0
376554.303,2653843.794,0
446816.585,2719155.898,0
417325.1379,2767443.146,0
405612.8952,2785484.007,0
406762.7662,2666134.758,0
373996.8061,2742340.219,0
398955.4416,2691820.458,0
