X,Y,Label
435585.5051,2713909.474,0
433807.9337,2634220.671,0
393655.4104,2765559.632,0
416057.9187,2698669.829,0
423279.7111,2755062.489,0
378822.3897,2791770.905,0
375131.0041,2742848.334,0
436996.5424,2769877.333,0
403393.4597,2695282.501,0
390834.3087,2666692.624,0
405754.1353,2750847.152,0
387766.1171,2673945.392,0
385705.3064,2672566.932,0
400955.4697,2704200.563,0
440345.4309,2704967.275,0
431013.0849,2642421.21,0
388079.5785,2701514.906,0
404351.1219,2755920.865,0
429107.1864,2673329.986,0
437850.9418,2694710.124,0
379832.2517,2746554.858,0
445686.8784,2765705.156,0
426997.7998,2710990.694,0
380595.3818,2635965.202,0
445505.9003,2639651.334,0
383029.707,2613203.653,0
427049.6948,2722171.926,0
390465.2845,2662950.701,0
386217.7374,2612952.7,0
411910.3931,2775272.919,0
448677.3596,2766059.499,0
409262.5719,2750683.477,0
447301.4219,2742967.996,0
443838.2242,2639292.063,0
401685.897,2753871.4,0
376159.6332,2665965.599,0
400254.9627,2713669.47,0
418387.8739,2702298.797,0
411460.6323,2629031.506,0
384361.8744,2665809.505,0
436558.3004,2727418.499,0
374896.949,2783689.633,0
413492.0813,2782345.064,0
439481.399,2788659.641,0
419812.9874,2754408.614,0
446821.4515,2703693.426,0
442781.4205,2701975.99,0
420891.5287,2638184.266,0
428074.258,2713105.372,0
390604.4807,2783903.53,0
377984.7705,2720483.603,0
436043.6417,2614111.723,0
447979.2275,2676750.902,0
415223.9215,2700635.002,0
386623.2944,2674827.638,0
401317.8412,2704884.494,0
432289.2323,2769302.999,0
413018.0069,2784538.428,0
422970.2774,2656360.413,0
382598.2819,2738873.16,0
422570.2676,2624246.039,0
431176.5196,2695091.767,0
447972.6793,2658573.867,0
441889.6037,2682711.844,0
383004.3078,2601928.296,0
418687.4613,2616673.798,0
442723.0619,2759691.061,0
419864.7783,2714196.002,0
387787.3147,2621331.378,0
383083.8954,2733616.883,0
418341.1097,2750844.838,0
421340.5329,2605566.078,0
439339.4821,2781720.53,0
435879.7964,2717988.795,0
419806.0413,2665190.66,0
387698.2364,2607004.966,0
421632.8916,2665082.172,0
393519.2355,2694262.33,0
404562.6163,2678515.345,0
448964.4443,2780431.274,0
397520.8252,2762457.425,0
407244.7264,2606835.535,0
423054.4286,2771702.302,0
378887.123,2692728.159,0
426862.3456,2659903.071,0
387450.6836,2751698.369,0
381861.3559,2758443.477,0
414986.0515,2639441.887,0
435584.8018,2763437.738,0
410026.4957,2669383.429,0
434579.9836,2701818.189,0
395679.87,2730529.555,0
437195.0139,2756087.493,0
404747.6555,2695624.886,0
375314.4547,2630250.765,0
401779.4706,2757460.866,0
433243.5139,2708432.904,0
415980.1057,2627117.488,0
385858.8158,2630023.68,0
387906.5614,2755629.608,0
377364.5123,2696720.624,0
389004.7619,2777875.599,0
395435.806,2790249.752,0
384444.7004,2778387.1,0
383739.8329,2721252.993,0
397989.1957,2620271.115,0
418907.8798,2761106.194,0
411547.5453,2717191.767,0
419801.6658,2660523.603,0
406872.1439,2782289.774,0
415291.9952,2767463.579,0
387246.2197,2642891.627,0
414725.6339,2631837.347,0
436601.9131,2698196.275,0
434177.3026,2654562.063,0
420291.4722,2693146.177,0
409650.4916,2754630,0
401226.1738,2641151.851,0
447215.8585,2633344.021,0
384770.3335,2672911.331,0
391570.3149,2729676.015,0
427049.5149,2747565.957,0
396785.585,2782500.468,0
404757.8213,2731148.075,0
412916.2603,2759090.144,0
380252.3949,2622104.12,0
437701.3042,2731688.217,0
411377.6703,2697972.746,0
383444.8594,2790536.299,0
439391.823,2605975.679,0
