X,Y,Label
424852.3248,2619434.031,0
435109.8895,2730757.136,0
410423.9914,2651182.731,0
431840.2873,2703221.088,0
407217.6037,2787593.585,0
383313.5951,2667828.553,0
433985.3157,2738573.778,0
385693.8143,2744715.726,0
438203.8758,2681740.807,0
377507.1321,2687447.224,0
383748.0695,2721101.436,0
432944.7809,2764787.878,0
436336.8257,2761589.967,0
434335.2685,2636045.277,0
448692.2023,2766400.025,0
434016.1218,2668829.669,0
410761.6401,2702393.355,0
410267.3201,2720981.85,0
427818.9227,2724205.323,0
416674.2186,2760228.169,0
397432.4477,2791426.331,0
446837.9957,2691332.035,0
401116.7402,2639618.845,0
416194.7298,2633013.432,0
446363.6742,2763460.111,0
444791.3405,2679072.061,0
426176.2626,2627601.131,0
380072.8399,2696006.909,0
423452.4759,2701229.176,0
434703.4642,2678936.48,0
395412.4137,2757780.029,0
418824.5709,2658226.75,0
439479.3813,2690487.78,0
393777.7738,2602959.404,0
426905.8022,2663648.637,0
383093.3898,2723079.516,0
404132.6459,2758726.051,0
410392.4137,2600049.674,0
420496.2752,2668519.317,0
421383.1046,2789520.877,0
392593.3535,2663984.192,0
418392.4796,2683764.182,0
438886.3733,2789617.428,0
405761.8242,2752649.828,0
393609.9268,2660538.934,0
391484.9461,2775075.349,0
438935.5966,2766387.878,0
411688.2506,2611004.03,0
428463.9091,2757492.205,0
390960.5438,2624651.183,0
439540.1974,2684242.152,0
409899.3791,2759762.592,0
383922.957,2603021.46,0
375218.8297,2708642.013,0
416864.174,2721006.631,0
408615.9585,2768853.69,0
402348.8596,2630313.693,0
442338.925,2621777.521,0
377879.7981,2700203.279,0
409808.3222,2695479.65,0
396074.6039,2711346.011,0
375908.6388,2760998.19,0
446462.3913,2604931.63,0
441877.8503,2758866.804,0
438515.5446,2682961.17,0
382229.9846,2759417.604,0
396762.5552,2748006.935,0
373664.9299,2684279.24,0
421329.6345,2617321.61,0
443619.6957,2652546.076,0
398925.2706,2657184.281,0
441302.4183,2682073.49,0
421331.303,2717238.41,0
396551.0322,2661843.302,0
428928.9296,2687947.445,0
380913.2187,2721137.422,0
400803.1171,2690229.945,0
375728.2844,2748795.992,0
415993.5869,2692588.816,0
401952.6469,2763906.664,0
421454.8762,2715132.82,0
425003.6009,2767420.751,0
429422.7048,2780537.694,0
387882.3264,2709414.728,0
430780.7807,2675510.826,0
402657.3147,2670543.145,0
443909.7885,2697253.483,0
434567.071,2604789.254,0
417621.6003,2727180.057,0
386865.9243,2622759.136,0
427957.0976,2608894.18,0
430868.5436,2696053.514,0
447363.2563,2683105.567,0
433239.2121,2753295.459,0
438249.4763,2720788.588,0
436239.7992,2711047.841,0
440529.9503,2769722.673,0
386578.9711,2744013.902,0
402446.8983,2730867.366,0
441813.4664,2682236.236,0
434893.237,2742128.189,0
384524.3424,2658354.277,0
375640.2264,2689644.857,0
427299.9078,2747619.702,0
378516.0631,2685830.759,0
441967.8429,2760064.741,0
424290.6432,2719172.898,0
436547.4085,2665133.72,0
431684.0748,2748019.755,0
392548.9145,2788692.582,0
385525.6996,2680427.746,0
436542.095,2744910.145,0
429587.182,2747429.64,0
401862.0304,2791634.138,0
402432.2054,2712471.637,0
417284.5431,2599192.336,0
448110.4339,2650283.419,0
445529.1544,2619493.674,0
411162.2696,2751434.436,0
440330.2854,2628734.134,0
435477.8994,2665966.108,0
432956.4403,2705385.4,0
384202.5046,2632397.977,0
377318.164,2648072.403,0
395902.1148,2771655.455,0
407216.4434,2608321.727,0
380930.1826,2670522.633,0
440833.058,2615593.671,0
395767.0215,2665732.982,0
427198.4593,2739264.977,0
